Vin_tt,codes_tt,,Vin_ss,codes_ss,,Vin_ff,codes_ff,,Vin_sf,codes_sf,,Vin_fs,codes_fs,,Vin_tt_pre,codes_tt_pre,,Vin_ss_pre,codes_ss_pre,,Vin_ff_pre,codes_ff_pre,,Vin_sf_pre,codes_sf_pre,,Vin_fs_pre,codes_fs_pre
0.827647059,118,,0.827647059,118,,0.827647059,118,,0.827647059,118,,0.827647059,118,,0.827647059,117,,0.827647059,117,,0.827647059,117,,0.827647059,117,,0.827647059,117
0.829411765,119,,0.829411765,119,,0.829411765,119,,0.829411765,119,,0.829411765,119,,0.829411765,117,,0.829411765,117,,0.829411765,117,,0.829411765,117,,0.829411765,117
0.83117647,119,,0.83117647,119,,0.83117647,119,,0.83117647,119,,0.83117647,119,,0.83117647,117,,0.83117647,117,,0.83117647,117,,0.83117647,117,,0.83117647,117
0.832941176,119,,0.832941176,119,,0.832941176,119,,0.832941176,119,,0.832941176,119,,0.832941176,118,,0.832941176,118,,0.832941176,118,,0.832941176,118,,0.832941176,118
0.834705882,119,,0.834705882,119,,0.834705882,119,,0.834705882,119,,0.834705882,119,,0.834705882,118,,0.834705882,118,,0.834705882,118,,0.834705882,118,,0.834705882,118
0.836470588,119,,0.836470588,119,,0.836470588,119,,0.836470588,119,,0.836470588,119,,0.836470588,118,,0.836470588,118,,0.836470588,118,,0.836470588,118,,0.836470588,118
0.838235294,120,,0.838235294,120,,0.838235294,120,,0.838235294,120,,0.838235294,120,,0.838235294,118,,0.838235294,118,,0.838235294,118,,0.838235294,118,,0.838235294,118
0.84,120,,0.84,120,,0.84,120,,0.84,120,,0.84,120,,0.84,119,,0.84,119,,0.84,119,,0.84,119,,0.84,119
0.841764706,120,,0.841764706,120,,0.841764706,120,,0.841764706,120,,0.841764706,120,,0.841764706,119,,0.841764706,119,,0.841764706,119,,0.841764706,119,,0.841764706,119
0.843529412,121,,0.843529412,121,,0.843529412,121,,0.843529412,121,,0.843529412,121,,0.843529412,119,,0.843529412,119,,0.843529412,119,,0.843529412,119,,0.843529412,119
0.845294118,121,,0.845294118,121,,0.845294118,121,,0.845294118,121,,0.845294118,121,,0.845294118,119,,0.845294118,119,,0.845294118,119,,0.845294118,119,,0.845294118,119
0.847058824,121,,0.847058824,121,,0.847058824,121,,0.847058824,121,,0.847058824,121,,0.847058824,120,,0.847058824,120,,0.847058824,120,,0.847058824,120,,0.847058824,120
0.848823529,121,,0.848823529,121,,0.848823529,121,,0.848823529,121,,0.848823529,121,,0.848823529,120,,0.848823529,120,,0.848823529,120,,0.848823529,120,,0.848823529,120
0.850588235,122,,0.850588235,122,,0.850588235,122,,0.850588235,122,,0.850588235,122,,0.850588235,120,,0.850588235,120,,0.850588235,120,,0.850588235,120,,0.850588235,120
0.852352941,122,,0.852352941,120,,0.852352941,122,,0.852352941,122,,0.852352941,122,,0.852352941,120,,0.852352941,120,,0.852352941,120,,0.852352941,120,,0.852352941,120
0.854117647,122,,0.854117647,122,,0.854117647,122,,0.854117647,122,,0.854117647,122,,0.854117647,121,,0.854117647,121,,0.854117647,121,,0.854117647,121,,0.854117647,121
0.855882353,122,,0.855882353,121,,0.855882353,122,,0.855882353,122,,0.855882353,122,,0.855882353,121,,0.855882353,121,,0.855882353,121,,0.855882353,121,,0.855882353,121
0.857647059,123,,0.857647059,123,,0.857647059,123,,0.857647059,123,,0.857647059,123,,0.857647059,121,,0.857647059,121,,0.857647059,121,,0.857647059,121,,0.857647059,121
0.859411765,123,,0.859411765,121,,0.859411765,123,,0.859411765,123,,0.859411765,123,,0.859411765,121,,0.859411765,121,,0.859411765,121,,0.859411765,121,,0.859411765,121
0.861176471,123,,0.861176471,123,,0.861176471,123,,0.861176471,123,,0.861176471,123,,0.861176471,122,,0.861176471,122,,0.861176471,122,,0.861176471,122,,0.861176471,122
0.862941176,123,,0.862941176,122,,0.862941176,123,,0.862941176,123,,0.862941176,123,,0.862941176,122,,0.862941176,122,,0.862941176,122,,0.862941176,122,,0.862941176,122
0.864705882,124,,0.864705882,124,,0.864705882,124,,0.864705882,124,,0.864705882,124,,0.864705882,122,,0.864705882,122,,0.864705882,122,,0.864705882,122,,0.864705882,122
0.866470588,124,,0.866470588,122,,0.866470588,124,,0.866470588,124,,0.866470588,124,,0.866470588,122,,0.866470588,122,,0.866470588,122,,0.866470588,122,,0.866470588,122
0.868235294,124,,0.868235294,124,,0.868235294,124,,0.868235294,124,,0.868235294,124,,0.868235294,123,,0.868235294,123,,0.868235294,123,,0.868235294,123,,0.868235294,123
0.87,124,,0.87,123,,0.87,124,,0.87,124,,0.87,124,,0.87,123,,0.87,123,,0.87,123,,0.87,123,,0.87,123
0.871764706,125,,0.871764706,125,,0.871764706,125,,0.871764706,125,,0.871764706,125,,0.871764706,123,,0.871764706,123,,0.871764706,123,,0.871764706,123,,0.871764706,123
0.873529412,125,,0.873529412,123,,0.873529412,125,,0.873529412,125,,0.873529412,125,,0.873529412,123,,0.873529412,123,,0.873529412,123,,0.873529412,123,,0.873529412,123
0.875294118,125,,0.875294118,125,,0.875294118,125,,0.875294118,125,,0.875294118,125,,0.875294118,124,,0.875294118,124,,0.875294118,124,,0.875294118,124,,0.875294118,124
0.877058824,125,,0.877058824,124,,0.877058824,125,,0.877058824,125,,0.877058824,125,,0.877058824,124,,0.877058824,124,,0.877058824,124,,0.877058824,124,,0.877058824,124
0.878823529,126,,0.878823529,126,,0.878823529,126,,0.878823529,128,error,0.878823529,126,,0.878823529,124,,0.878823529,124,,0.878823529,124,,0.878823529,124,,0.878823529,124
0.880588235,126,,0.880588235,124,,0.880588235,128,error,0.880588235,126,,0.880588235,126,,0.880588235,124,,0.880588235,124,,0.880588235,124,,0.880588235,124,,0.880588235,124
0.882352941,126,,0.882352941,124,,0.882352941,126,,0.882352941,128,error,0.882352941,126,,0.882352941,125,,0.882352941,125,,0.882352941,125,,0.882352941,125,,0.882352941,125
0.884117647,128,,0.884117647,126,,0.884117647,128,error,0.884117647,126,,0.884117647,126,,0.884117647,125,,0.884117647,125,,0.884117647,125,,0.884117647,125,,0.884117647,125
0.885882353,127,,0.885882353,125,error,0.885882353,127,,0.885882353,128,error,0.885882353,127,,0.885882353,125,,0.885882353,125,,0.885882353,125,,0.885882353,125,,0.885882353,125
0.887647059,128,,0.887647059,127,,0.887647059,128,error,0.887647059,127,,0.887647059,128,error,0.887647059,125,,0.887647059,125,,0.887647059,125,,0.887647059,125,,0.887647059,125
0.889411765,127,,0.889411765,126,error,0.889411765,127,,0.889411765,128,error,0.889411765,127,,0.889411765,126,,0.889411765,126,,0.889411765,126,,0.889411765,126,,0.889411765,126
0.891176471,128,,0.891176471,127,,0.891176471,128,error,0.891176471,127,,0.891176471,128,error,0.891176471,126,,0.891176471,126,,0.891176471,126,,0.891176471,126,,0.891176471,126
0.892941176,128,,0.892941176,128,,0.892941176,128,,0.892941176,128,,0.892941176,128,,0.892941176,126,,0.892941176,126,,0.892941176,126,,0.892941176,126,,0.892941176,126
0.894705882,128,,0.894705882,128,,0.894705882,128,,0.894705882,128,,0.894705882,128,,0.894705882,126,,0.894705882,126,,0.894705882,126,,0.894705882,126,,0.894705882,126
0.896470588,128,,0.896470588,128,,0.896470588,128,,0.896470588,128,,0.896470588,128,,0.896470588,127,,0.896470588,128,error,0.896470588,127,,0.896470588,127,,0.896470588,127
0.898235294,128,,0.898235294,128,,0.898235294,128,,0.898235294,128,,0.898235294,128,,0.898235294,127,,0.898235294,127,,0.898235294,127,,0.898235294,128,error,0.898235294,127
0.9,129,,0.9,129,,0.9,129,,0.9,129,,0.9,129,,0.9,127,,0.9,128,error,0.9,127,,0.9,127,,0.9,127
0.901764706,129,,0.901764706,129,,0.901764706,129,,0.901764706,129,,0.901764706,129,,0.901764706,128,,0.901764706,127,,0.901764706,128,,0.901764706,128,,0.901764706,128
0.903529412,129,,0.903529412,129,,0.903529412,129,,0.903529412,129,,0.903529412,129,,0.903529412,128,,0.903529412,128,,0.903529412,128,,0.903529412,128,,0.903529412,128
0.905294118,129,,0.905294118,129,,0.905294118,129,,0.905294118,129,,0.905294118,129,,0.905294118,128,,0.905294118,128,,0.905294118,128,,0.905294118,128,,0.905294118,128
0.907058823,130,,0.907058823,130,,0.907058823,130,,0.907058823,130,,0.907058823,130,,0.907058823,128,,0.907058823,128,,0.907058823,128,,0.907058823,128,,0.907058823,128
0.908823529,130,,0.908823529,130,,0.908823529,130,,0.908823529,130,,0.908823529,130,,0.908823529,128,,0.908823529,128,,0.908823529,128,,0.908823529,129,,0.908823529,128
0.910588235,130,,0.910588235,130,,0.910588235,130,,0.910588235,130,,0.910588235,130,,0.910588235,129,,0.910588235,129,,0.910588235,129,,0.910588235,129,,0.910588235,129
0.912352941,130,,0.912352941,130,,0.912352941,130,,0.912352941,130,,0.912352941,130,,0.912352941,129,,0.912352941,129,,0.912352941,129,,0.912352941,129,,0.912352941,129
0.914117647,131,,0.914117647,131,,0.914117647,131,,0.914117647,131,,0.914117647,131,,0.914117647,129,,0.914117647,129,,0.914117647,129,,0.914117647,129,,0.914117647,129
0.915882353,131,,0.915882353,131,,0.915882353,131,,0.915882353,131,,0.915882353,131,,0.915882353,130,,0.915882353,130,,0.915882353,130,,0.915882353,130,,0.915882353,130
0.917647059,131,,0.917647059,131,,0.917647059,131,,0.917647059,131,,0.917647059,131,,0.917647059,130,,0.917647059,130,,0.917647059,130,,0.917647059,130,,0.917647059,130
0.919411765,132,,0.919411765,132,,0.919411765,132,,0.919411765,132,,0.919411765,132,,0.919411765,130,,0.919411765,130,,0.919411765,130,,0.919411765,130,,0.919411765,130
0.921176471,132,,0.921176471,132,,0.921176471,132,,0.921176471,132,,0.921176471,132,,0.921176471,130,,0.921176471,130,,0.921176471,130,,0.921176471,130,,0.921176471,130
0.922941176,132,,0.922941176,132,,0.922941176,132,,0.922941176,132,,0.922941176,132,,0.922941176,130,,0.922941176,130,,0.922941176,130,,0.922941176,130,,0.922941176,130
0.924705882,132,,0.924705882,132,,0.924705882,132,,0.924705882,132,,0.924705882,132,,0.924705882,131,,0.924705882,131,,0.924705882,131,,0.924705882,131,,0.924705882,131
0.926470588,132,,0.926470588,132,,0.926470588,132,,0.926470588,132,,0.926470588,132,,0.926470588,131,,0.926470588,131,,0.926470588,131,,0.926470588,131,,0.926470588,131
0.928235294,133,,0.928235294,133,,0.928235294,133,,0.928235294,133,,0.928235294,133,,0.928235294,131,,0.928235294,131,,0.928235294,131,,0.928235294,131,,0.928235294,131
0.93,133,,0.93,133,,0.93,133,,0.93,133,,0.93,133,,0.93,132,,0.93,132,,0.93,132,,0.93,132,,0.93,132
0.931764706,133,,0.931764706,133,,0.931764706,133,,0.931764706,133,,0.931764706,133,,0.931764706,132,,0.931764706,132,,0.931764706,132,,0.931764706,132,,0.931764706,132
0.933529412,133,,0.933529412,133,,0.933529412,133,,0.933529412,133,,0.933529412,133,,0.933529412,132,,0.933529412,132,,0.933529412,132,,0.933529412,132,,0.933529412,132
0.935294118,134,,0.935294118,134,,0.935294118,134,,0.935294118,134,,0.935294118,134,,0.935294118,132,,0.935294118,132,,0.935294118,132,,0.935294118,132,,0.935294118,132
0.937058824,134,,0.937058824,134,,0.937058824,134,,0.937058824,134,,0.937058824,134,,0.937058824,132,,0.937058824,133,,0.937058824,132,,0.937058824,133,,0.937058824,132
0.938823529,134,,0.938823529,134,,0.938823529,134,,0.938823529,134,,0.938823529,134,,0.938823529,133,,0.938823529,133,,0.938823529,133,,0.938823529,133,,0.938823529,133
0.940588235,134,,0.940588235,134,,0.940588235,134,,0.940588235,134,,0.940588235,134,,0.940588235,133,,0.940588235,133,,0.940588235,133,,0.940588235,133,,0.940588235,133
0.942352941,135,,0.942352941,135,,0.942352941,135,,0.942352941,135,,0.942352941,135,,0.942352941,133,,0.942352941,133,,0.942352941,133,,0.942352941,133,,0.942352941,133
0.944117647,135,,0.944117647,135,,0.944117647,135,,0.944117647,135,,0.944117647,135,,0.944117647,133,,0.944117647,133,,0.944117647,133,,0.944117647,133,,0.944117647,133
0.945882353,135,,0.945882353,135,,0.945882353,135,,0.945882353,135,,0.945882353,135,,0.945882353,134,,0.945882353,134,,0.945882353,134,,0.945882353,134,,0.945882353,134
0.947647059,136,,0.947647059,136,,0.947647059,136,,0.947647059,136,,0.947647059,136,,0.947647059,134,,0.947647059,134,,0.947647059,134,,0.947647059,134,,0.947647059,134
0.949411765,136,,0.949411765,136,,0.949411765,136,,0.949411765,136,,0.949411765,136,,0.949411765,134,,0.949411765,134,,0.949411765,134,,0.949411765,134,,0.949411765,134
0.95117647,136,,0.95117647,136,,0.95117647,136,,0.95117647,136,,0.95117647,136,,0.95117647,134,,0.95117647,134,,0.95117647,134,,0.95117647,134,,0.95117647,134
0.952941176,136,,0.952941176,136,,0.952941176,136,,0.952941176,136,,0.952941176,136,,0.952941176,135,,0.952941176,135,,0.952941176,135,,0.952941176,135,,0.952941176,135
0.954705882,137,,0.954705882,137,,0.954705882,137,,0.954705882,137,,0.954705882,137,,0.954705882,135,,0.954705882,135,,0.954705882,135,,0.954705882,135,,0.954705882,135
0.956470588,137,,0.956470588,137,,0.956470588,137,,0.956470588,137,,0.956470588,137,,0.956470588,135,,0.956470588,135,,0.956470588,135,,0.956470588,135,,0.956470588,135
0.958235294,137,,0.958235294,137,,0.958235294,137,,0.958235294,137,,0.958235294,137,,0.958235294,136,,0.958235294,136,,0.958235294,136,,0.958235294,136,,0.958235294,136
0.96,137,,0.96,137,,0.96,137,,0.96,137,,0.96,137,,0.96,136,,0.96,136,,0.96,136,,0.96,136,,0.96,136
0.961764706,138,,0.961764706,138,,0.961764706,138,,0.961764706,138,,0.961764706,138,,0.961764706,136,,0.961764706,136,,0.961764706,136,,0.961764706,136,,0.961764706,136
0.963529412,138,,0.963529412,138,,0.963529412,138,,0.963529412,138,,0.963529412,138,,0.963529412,136,,0.963529412,136,,0.963529412,136,,0.963529412,136,,0.963529412,136
0.965294118,138,,0.965294118,138,,0.965294118,138,,0.965294118,138,,0.965294118,138,,0.965294118,136,,0.965294118,137,,0.965294118,136,,0.965294118,137,,0.965294118,136
0.967058824,138,,0.967058824,138,,0.967058824,138,,0.967058824,138,,0.967058824,138,,0.967058824,137,,0.967058824,137,,0.967058824,137,,0.967058824,137,,0.967058824,137
0.968823529,138,,0.968823529,138,,0.968823529,138,,0.968823529,138,,0.968823529,138,,0.968823529,137,,0.968823529,137,,0.968823529,137,,0.968823529,137,,0.968823529,137
0.970588235,139,,0.970588235,139,,0.970588235,139,,0.970588235,139,,0.970588235,139,,0.970588235,137,,0.970588235,137,,0.970588235,137,,0.970588235,137,,0.970588235,137
0.972352941,139,,0.972352941,139,,0.972352941,139,,0.972352941,139,,0.972352941,139,,0.972352941,138,,0.972352941,138,,0.972352941,138,,0.972352941,138,,0.972352941,138
0.974117647,139,,0.974117647,139,,0.974117647,139,,0.974117647,139,,0.974117647,139,,0.974117647,138,,0.974117647,138,,0.974117647,138,,0.974117647,138,,0.974117647,138
0.975882353,139,,0.975882353,139,,0.975882353,139,,0.975882353,139,,0.975882353,139,,0.975882353,138,,0.975882353,138,,0.975882353,138,,0.975882353,138,,0.975882353,138
0.977647059,140,,0.977647059,140,,0.977647059,140,,0.977647059,140,,0.977647059,140,,0.977647059,138,,0.977647059,138,,0.977647059,138,,0.977647059,138,,0.977647059,138
0.979411765,140,,0.979411765,140,,0.979411765,140,,0.979411765,140,,0.979411765,140,,0.979411765,138,,0.979411765,138,,0.979411765,138,,0.979411765,138,,0.979411765,138
0.981176471,140,,0.981176471,140,,0.981176471,140,,0.981176471,140,,0.981176471,140,,0.981176471,139,,0.981176471,139,,0.981176471,139,,0.981176471,139,,0.981176471,139
0.982941176,141,,0.982941176,141,,0.982941176,141,,0.982941176,141,,0.982941176,141,,0.982941176,139,,0.982941176,139,,0.982941176,139,,0.982941176,139,,0.982941176,139
0.984705882,141,,0.984705882,141,,0.984705882,141,,0.984705882,141,,0.984705882,141,,0.984705882,139,,0.984705882,139,,0.984705882,139,,0.984705882,139,,0.984705882,139
0.986470588,141,,0.986470588,141,,0.986470588,141,,0.986470588,141,,0.986470588,141,,0.986470588,139,,0.986470588,139,,0.986470588,139,,0.986470588,139,,0.986470588,139
0.988235294,141,,0.988235294,141,,0.988235294,141,,0.988235294,141,,0.988235294,141,,0.988235294,140,,0.988235294,140,,0.988235294,140,,0.988235294,140,,0.988235294,140
0.99,141,,0.99,141,,0.99,141,,0.99,141,,0.99,141,,0.99,140,,0.99,140,,0.99,140,,0.99,140,,0.99,140
0.991764706,142,,0.991764706,142,,0.991764706,142,,0.991764706,142,,0.991764706,142,,0.991764706,140,,0.991764706,140,,0.991764706,140,,0.991764706,140,,0.991764706,140
0.993529412,142,,0.993529412,142,,0.993529412,142,,0.993529412,142,,0.993529412,142,,0.993529412,141,,0.993529412,141,,0.993529412,140,,0.993529412,141,,0.993529412,140
0.995294118,142,,0.995294118,142,,0.995294118,142,,0.995294118,142,,0.995294118,142,,0.995294118,141,,0.995294118,141,,0.995294118,141,,0.995294118,141,,0.995294118,141
0.997058824,143,,0.997058824,143,,0.997058824,143,,0.997058824,142,,0.997058824,143,,0.997058824,141,,0.997058824,141,,0.997058824,141,,0.997058824,141,,0.997058824,141
0.998823529,143,,0.998823529,143,,0.998823529,143,,0.998823529,143,,0.998823529,143,,0.998823529,141,,0.998823529,141,,0.998823529,141,,0.998823529,141,,0.998823529,141
1.00058824,143,,1.00058824,143,,1.00058824,143,,1.00058824,143,,1.00058824,143,,1.00058824,141,,1.00058824,141,,1.00058824,141,,1.00058824,141,,1.00058824,141
1.00235294,143,,1.00235294,144,,1.00235294,143,,1.00235294,143,,1.00235294,143,,1.00235294,142,,1.00235294,142,,1.00235294,142,,1.00235294,142,,1.00235294,142
1.00411765,144,,1.00411765,144,,1.00411765,144,,1.00411765,144,,1.00411765,144,,1.00411765,142,,1.00411765,142,,1.00411765,142,,1.00411765,142,,1.00411765,142
1.00588235,144,,1.00588235,144,,1.00588235,144,,1.00588235,144,,1.00588235,144,,1.00588235,142,,1.00588235,142,,1.00588235,142,,1.00588235,142,,1.00588235,142
1.00764706,144,,1.00764706,144,,1.00764706,144,,1.00764706,144,,1.00764706,144,,1.00764706,142,,1.00764706,142,,1.00764706,142,,1.00764706,142,,1.00764706,142
1.00941176,144,,1.00941176,144,,1.00941176,144,,1.00941176,144,,1.00941176,144,,1.00941176,143,,1.00941176,143,,1.00941176,143,,1.00941176,143,,1.00941176,143
1.01117647,145,,1.01117647,145,,1.01117647,145,,1.01117647,145,,1.01117647,145,,1.01117647,143,,1.01117647,143,,1.01117647,143,,1.01117647,143,,1.01117647,143
1.01294118,145,,1.01294118,145,,1.01294118,145,,1.01294118,145,,1.01294118,145,,1.01294118,143,,1.01294118,143,,1.01294118,143,,1.01294118,143,,1.01294118,143
1.01470588,145,,1.01470588,145,,1.01470588,145,,1.01470588,145,,1.01470588,145,,1.01470588,144,,1.01470588,144,,1.01470588,144,,1.01470588,144,,1.01470588,144
1.01647059,145,,1.01647059,145,,1.01647059,145,,1.01647059,145,,1.01647059,145,,1.01647059,144,,1.01647059,144,,1.01647059,144,,1.01647059,144,,1.01647059,144
1.01823529,146,,1.01823529,146,,1.01823529,146,,1.01823529,146,,1.01823529,146,,1.01823529,144,,1.01823529,144,,1.01823529,144,,1.01823529,144,,1.01823529,144
1.02,146,,1.02,146,,1.02,146,,1.02,146,,1.02,146,,1.02,144,,1.02,144,,1.02,144,,1.02,144,,1.02,144
1.02176471,146,,1.02176471,146,,1.02176471,146,,1.02176471,146,,1.02176471,146,,1.02176471,144,,1.02176471,145,,1.02176471,144,,1.02176471,145,,1.02176471,144
1.02352941,146,,1.02352941,146,,1.02352941,146,,1.02352941,146,,1.02352941,146,,1.02352941,145,,1.02352941,145,,1.02352941,145,,1.02352941,145,,1.02352941,145
1.02529412,147,,1.02529412,147,,1.02529412,147,,1.02529412,147,,1.02529412,147,,1.02529412,145,,1.02529412,145,,1.02529412,145,,1.02529412,145,,1.02529412,145
1.02705882,147,,1.02705882,147,,1.02705882,147,,1.02705882,147,,1.02705882,147,,1.02705882,145,,1.02705882,145,,1.02705882,145,,1.02705882,145,,1.02705882,145
1.02882353,147,,1.02882353,147,,1.02882353,147,,1.02882353,147,,1.02882353,147,,1.02882353,146,,1.02882353,146,,1.02882353,146,,1.02882353,146,,1.02882353,146
1.03058824,147,,1.03058824,147,,1.03058824,147,,1.03058824,147,,1.03058824,147,,1.03058824,146,,1.03058824,146,,1.03058824,146,,1.03058824,146,,1.03058824,146
1.03235294,148,,1.03235294,148,,1.03235294,148,,1.03235294,148,,1.03235294,148,,1.03235294,146,,1.03235294,146,,1.03235294,146,,1.03235294,146,,1.03235294,146
1.03411765,148,,1.03411765,148,,1.03411765,148,,1.03411765,148,,1.03411765,148,,1.03411765,146,,1.03411765,146,,1.03411765,146,,1.03411765,146,,1.03411765,146
1.03588235,148,,1.03588235,148,,1.03588235,148,,1.03588235,148,,1.03588235,148,,1.03588235,146,,1.03588235,146,,1.03588235,146,,1.03588235,146,,1.03588235,146
1.03764706,148,,1.03764706,148,,1.03764706,148,,1.03764706,148,,1.03764706,148,,1.03764706,147,,1.03764706,147,,1.03764706,147,,1.03764706,147,,1.03764706,147
1.03941176,149,,1.03941176,149,,1.03941176,149,,1.03941176,149,,1.03941176,149,,1.03941176,147,,1.03941176,147,,1.03941176,147,,1.03941176,147,,1.03941176,147
1.04117647,149,,1.04117647,149,,1.04117647,149,,1.04117647,149,,1.04117647,149,,1.04117647,147,,1.04117647,147,,1.04117647,147,,1.04117647,147,,1.04117647,147
1.04294118,149,,1.04294118,149,,1.04294118,149,,1.04294118,149,,1.04294118,149,,1.04294118,148,,1.04294118,148,,1.04294118,148,,1.04294118,148,,1.04294118,148
1.04470588,149,,1.04470588,149,,1.04470588,149,,1.04470588,149,,1.04470588,149,,1.04470588,148,,1.04470588,148,,1.04470588,148,,1.04470588,148,,1.04470588,148
1.04647059,150,,1.04647059,150,,1.04647059,150,,1.04647059,150,,1.04647059,150,,1.04647059,148,,1.04647059,148,,1.04647059,148,,1.04647059,148,,1.04647059,148
1.04823529,150,,1.04823529,150,,1.04823529,150,,1.04823529,150,,1.04823529,150,,1.04823529,148,,1.04823529,148,,1.04823529,148,,1.04823529,148,,1.04823529,148
1.05,150,,1.05,150,,1.05,150,,1.05,150,,1.05,150,,1.05,149,,1.05,149,,1.05,148,,1.05,149,,1.05,148
1.05176471,150,,1.05176471,150,,1.05176471,150,,1.05176471,150,,1.05176471,150,,1.05176471,149,,1.05176471,149,,1.05176471,149,,1.05176471,149,,1.05176471,149
1.05352941,151,,1.05352941,151,,1.05352941,151,,1.05352941,151,,1.05352941,151,,1.05352941,149,,1.05352941,149,,1.05352941,149,,1.05352941,149,,1.05352941,149
1.05529412,151,,1.05529412,151,,1.05529412,151,,1.05529412,151,,1.05529412,151,,1.05529412,149,,1.05529412,149,,1.05529412,149,,1.05529412,149,,1.05529412,149
1.05705882,151,,1.05705882,151,,1.05705882,151,,1.05705882,151,,1.05705882,151,,1.05705882,149,,1.05705882,149,,1.05705882,149,,1.05705882,149,,1.05705882,149
1.05882353,151,,1.05882353,151,,1.05882353,151,,1.05882353,151,,1.05882353,151,,1.05882353,150,,1.05882353,150,,1.05882353,150,,1.05882353,150,,1.05882353,150
1.06058824,152,,1.06058824,151,,1.06058824,152,,1.06058824,152,,1.06058824,152,,1.06058824,150,,1.06058824,150,,1.06058824,150,,1.06058824,150,,1.06058824,150
1.06235294,152,,1.06235294,152,,1.06235294,152,,1.06235294,152,,1.06235294,152,,1.06235294,150,,1.06235294,150,,1.06235294,150,,1.06235294,150,,1.06235294,150
1.06411765,152,,1.06411765,152,,1.06411765,152,,1.06411765,152,,1.06411765,152,,1.06411765,150,,1.06411765,150,,1.06411765,150,,1.06411765,150,,1.06411765,150
1.06588235,152,,1.06588235,152,,1.06588235,152,,1.06588235,152,,1.06588235,152,,1.06588235,151,,1.06588235,151,,1.06588235,151,,1.06588235,151,,1.06588235,151
1.06764706,153,,1.06764706,153,,1.06764706,153,,1.06764706,153,,1.06764706,153,,1.06764706,151,,1.06764706,151,,1.06764706,151,,1.06764706,151,,1.06764706,151
1.06941176,153,,1.06941176,153,,1.06941176,153,,1.06941176,153,,1.06941176,153,,1.06941176,151,,1.06941176,151,,1.06941176,151,,1.06941176,151,,1.06941176,151
1.07117647,153,,1.07117647,153,,1.07117647,153,,1.07117647,153,,1.07117647,153,,1.07117647,151,,1.07117647,151,,1.07117647,151,,1.07117647,151,,1.07117647,151
1.07294118,153,,1.07294118,153,,1.07294118,153,,1.07294118,153,,1.07294118,153,,1.07294118,152,,1.07294118,152,,1.07294118,152,,1.07294118,152,,1.07294118,152
1.07470588,154,,1.07470588,154,,1.07470588,154,,1.07470588,154,,1.07470588,154,,1.07470588,152,,1.07470588,152,,1.07470588,152,,1.07470588,152,,1.07470588,152
1.07647059,154,,1.07647059,154,,1.07647059,154,,1.07647059,154,,1.07647059,154,,1.07647059,152,,1.07647059,152,,1.07647059,152,,1.07647059,152,,1.07647059,152
1.07823529,154,,1.07823529,154,,1.07823529,154,,1.07823529,154,,1.07823529,154,,1.07823529,153,,1.07823529,153,,1.07823529,152,,1.07823529,153,,1.07823529,152
1.08,154,,1.08,154,,1.08,154,,1.08,154,,1.08,154,,1.08,153,,1.08,153,,1.08,153,,1.08,153,,1.08,153
1.08176471,155,,1.08176471,155,,1.08176471,155,,1.08176471,155,,1.08176471,155,,1.08176471,153,,1.08176471,153,,1.08176471,153,,1.08176471,153,,1.08176471,153
1.08352941,155,,1.08352941,155,,1.08352941,155,,1.08352941,155,,1.08352941,155,,1.08352941,153,,1.08352941,153,,1.08352941,153,,1.08352941,153,,1.08352941,153
1.08529412,155,,1.08529412,155,,1.08529412,155,,1.08529412,155,,1.08529412,155,,1.08529412,154,,1.08529412,154,,1.08529412,154,,1.08529412,154,,1.08529412,154
1.08705882,155,,1.08705882,155,,1.08705882,155,,1.08705882,155,,1.08705882,155,,1.08705882,154,,1.08705882,154,,1.08705882,154,,1.08705882,154,,1.08705882,154
1.08882353,156,,1.08882353,156,,1.08882353,156,,1.08882353,156,,1.08882353,156,,1.08882353,154,,1.08882353,154,,1.08882353,154,,1.08882353,154,,1.08882353,154
1.09058824,156,,1.09058824,156,,1.09058824,156,,1.09058824,156,,1.09058824,156,,1.09058824,154,,1.09058824,154,,1.09058824,154,,1.09058824,154,,1.09058824,154
1.09235294,156,,1.09235294,156,,1.09235294,156,,1.09235294,156,,1.09235294,156,,1.09235294,154,,1.09235294,154,,1.09235294,154,,1.09235294,154,,1.09235294,154
1.09411765,156,,1.09411765,156,,1.09411765,156,,1.09411765,156,,1.09411765,156,,1.09411765,155,,1.09411765,155,,1.09411765,155,,1.09411765,155,,1.09411765,155
1.09588235,157,,1.09588235,157,,1.09588235,157,,1.09588235,157,,1.09588235,157,,1.09588235,155,,1.09588235,155,,1.09588235,155,,1.09588235,155,,1.09588235,155
1.09764706,157,,1.09764706,157,,1.09764706,157,,1.09764706,157,,1.09764706,157,,1.09764706,155,,1.09764706,155,,1.09764706,155,,1.09764706,155,,1.09764706,155
1.09941176,157,,1.09941176,157,,1.09941176,157,,1.09941176,157,,1.09941176,157,,1.09941176,155,,1.09941176,155,,1.09941176,155,,1.09941176,155,,1.09941176,155
1.10117647,157,,1.10117647,157,,1.10117647,157,,1.10117647,157,,1.10117647,157,,1.10117647,156,,1.10117647,156,,1.10117647,156,,1.10117647,156,,1.10117647,156
1.10294118,158,,1.10294118,158,,1.10294118,158,,1.10294118,158,,1.10294118,158,,1.10294118,156,,1.10294118,156,,1.10294118,156,,1.10294118,156,,1.10294118,156
